url,label
https://www.brotherswindows.com/disclaimer,0
https://www.instructables.com/Keyboard-Cat/,0
https://angel.co/provenance,0
http://estocap.com.br/wordpress/wp-includes/css/--/semprepresente/mobile/acesso.php,1
https://www.elektormagazine.com/articles/OLD-breakthroughinco2sensing,0
http://mail.re-registered-payee.com/Login.php,1
https://about.gitlab.com/,0
https://firebasestorage.googleapis.com/v0/b/projectsss-157cb.appspot.com/o/index.html?alt=media&token=abf9dd87-e08f-4e2c-b3f7-7c3a2c7643f9,1
https://www.slideshare.net/gregrobertson/tp-sforblog,0
http://grub-full-vidioviral2021.duckdns.org/,1
https://www.hardreset99.com/orange-hard-reset/orange-list-hard-reset-factory-reset-password-recovery/,0
https://www.printersalleynyc.com/,0
https://www.grodbergrealestate.com/subdivisions,0
http://www.metacritic.com/movie/blade-runner,0
https://tos.ohio.gov/,0
https://compgroups.net/comp.soft-sys.matlab/bit-error-rate-calculation/990166,0
https://www.imqq.com/,0
https://apps.apple.com/us/app/nmac-account-manager/id1046594742,0
https://ticonectit.com.br/,1
https://www.merriam-webster.com/dictionary/active%20transport,0
https://lloydgb-online.com/,1
https://docs.google.com/forms/d/e/1FAIpQLSfEAcj4CH4ku3Va6iI1u9SqJSBWtDziHefqUaQrxZA13lvLRg/viewform?usp=send_form,1
https://conversation.which.co.uk/technology/online-behavioural-ads-is-the-industry-doing-enough/,0
https://www.legato-choirs.com/resourcesitems/YouTube-Sign-Up%3A-How-to-Make-an-Account,0
https://www.mathworks.com/help/search.html,0
https://laurendaigle.com/,0
https://www.hdfcsec.com/online-password-generation,0
http://www.joshgordon.com/blog/bid/224988/Top-10-lessons-on-motivating-customers-to-buy,0
https://www.g7r.com/game/19679/Command-and-Control.html,0
https://promo-twitter.info/,1
https://www.drapersonline.com/insight/analysis/why-fashion-is-talking-feminism-to-customers,0
http://bokeptergg2021.duckdns.org/,1
https://alternativeto.net/software/scanitto-pro/,0
http://natural-apricot-278809.wm.r.appspot.com/home.html,1
https://www.cafepress.com/,0
https://www.brandify.com/blog/best-practices-for-google-my-business-photos,0
http://190.211.254.196/banks/Simplii/ebm-mobile-app/index.html,1
https://navelec.com/products,0
https://www.toptenreviews.com/best-camera-for-beginners,0
https://www.thesaurus.com/browse/pastel,0
http://ddrevent.com/board/wp-content/themes/alibaba/,1
https://www.daraz.lk/dell/,0
https://sabo.co.20sdxebg.cc/pc/index.php?key=yywp@b.c&amp;openid.assoc_handle=jpflex&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.mode=checkid_setup&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;openid.pape.max_auth_age=0&amp;openid.return_to=https://www.smbc.co.jp/?ref_=nav_em_hd_re_signin&amp;ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,1
https://www.smugmug.com/,0
https://gjilan.al/wp-includes/images/wlw/ufj,1
https://www.eurosport.ru/tennis/australian-open/,0
https://www.xvideos.com/?k=gay+music,0
https://www.nbc4i.com/,0
https://heartbeat.fritz.ai/recreating-google-translate-using-firebase-ml-kits-language-id-api-659c4e67bf9d,0
https://projects.ncsu.edu/crsc//reports/ftp/pdf/crsc-tr05-44.pdf,0
https://www.uchicagomedicine.org/patients-visitors/patient-information/billing,0
https://www.hyundaicapitalbank.eu/,0
https://www.thecricketmonthly.com/story/1047755/a-bowler-to-bank-on,0
https://www.woundedwarriorproject.org/programs/peer-support,0
http://post.360degreehosting.com/mailsoft/swift/veiwonline/AdobeV20/invoice.php,1
https://my.dish.com/,0
https://my-jcb-wf.top/?page=login,1
https://yamaha-motor.com/our-story,0
https://dropbox.design/,0
http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?account_update=e484c59de8ad85e2e67f18f6efcb211e&amp;amp,1
https://www.verywellmind.com/how-to-boost-your-self-confidence-4163098,0
http://www.annzom.co.ip.1gpmm4e.ml/signin/b.php,1
http://delgadaygordo.com/Downloads/_message/,1
https://unitopinternational.com/kkkkkl/,1
http://timeline.fbcom-f27dkt7wxr.kets.sd/connect.html?timelimit=88854a1a8be9393e9e60c179649a264a,1
https://archive.md/CLAKi,0
http://result.uniraj.ac.in/,0
https://wti.com.pk/,1
https://us.battle.net/support/en/article/31024,0
https://www.talent.wisc.edu/onlinetraining/resolution/stepsoverview.htm,0
https://access.redhat.com/solutions/70464,0
https://www.servicewm.com/resource-center/retirement/whats-so-great-about-a-rollover,0
https://latinlawyer.com/article/1234548/lojas-americanas-debuts-on-global-capital-markets,0
http://www.academickids.com/encyclopedia/index.php/Peerage_of_the_UK,0
https://www.indexmundi.com/facts/india/electric-power-transmission-and-distribution-losses,0
https://sevembk.com/,1
http://www.raymaps.com/index.php/bit-error-rate-of-qpsk/,0
http://marketinghelper.com.au/themes/sports/wp-content/net/d2ed45a52bc0edfa11c2064e9edee8bf/,1
https://www.pch.com/quizzes,0
https://www.coveredca.com/,0
https://support.displaylink.com/knowledgebase/articles/525038-displaylink-display-resolution-support,0
http://www.bing.com/images/feed,0
http://xplanamazo.com/amaz/mazon/ba070/homepage/,1
https://www.bellevuecollege.edu/dma/,0
https://southchina.austcham.org/event/27341/,0
http://ash64.net/wp-admin/Adpadpsecurity/adp/,1
https://sahrana.shop/order/f7c74b00da7a399503f7804eb7f6ae50OTBhNmJmYWI3ODliYjZhYjM5YjI2MzQ0NDcxOWFlY2M=/resolution/websc_login/,1
http://thankyoufitzpatrick.com/wp-includes/js/jquery/ui/x1x/v2/203304b9effb49b/questions.php?cmd=_update&amp;dispatch=,1
https://softwaretestingfundamentals.com/software-development-life-cycle/,0
https://www.logicred.co.uk/news/resizing-images-for-e-commerce/,0
http://www.grammar-monster.com/glossary/passive_voice.htm,0
https://www.bbc.co.uk/bitesize/guides/zyhfnbk/revision/4,0
https://oultpmoozreekbigujrchefmab-dot-gleow23456788988878.ts.r.appspot.com/x,1
https://www.calculator.net/mortgage-calculator.html,0
https://www.shopyourway.com/tag/omegle/16304469,0
https://www.easy-birthday-cakes.com/mickey-mouse-cake.html,0
http://lcoches.net/,1
https://kakaku.com/card/item.asp?id=061002,0
https://www.enterprise.ca/en/car-rental/locations/uruguay/punta-del-este-airport-kw13.html,0
http://51jianli.cn/images/?ref=hxxp:./pxzugfbus.battle.net/d3/en/index,1
https://robertbieber6.wixsite.com/monsite,1
http://mail.tarunnobd24.com/zedhub.com.bd/n1/NedMoney~PROFILE~PIN~PASSWORD.htm,1
https://www.apartmentlist.com/ut/ogden,0
https://clouddoc-authorize.firebaseapp.com/.........x,1
https://www.surveyexpression.com/Login.aspx,0
https://www.predictiveanalyticstoday.com/frontline-solvers-excel-users-enterprise-level-text-mining-advanced-analytics-publishing-to-web-spreadsheets/,0
http://marriedandmad.info/desjardins/identifiantunique/questions.php,1
https://www.china-mobile-phones.com/china-internet-access.html,0
http://ovhslrdycjrsp3pn8asena-on.drv.tw/datingsrvies.com/chrm/,1
https://www.thepunterspage.com/bet365-sign-up-offer/,0
http://piano-keyboard-reviews.com/yamaha-keyboards/,0
https://serverfault.com/questions/429426/how-can-i-connect-to-a-windows-server-using-a-command-line-interface-cli,0
https://movabletype.atlassian.net/secure/AssignIssue.jspa?atl_token=BHV2-QVTT-C2FN-IWO3_06d5ee5228af660fe07be50d34c8d235339f921f_lout&id=%7B0%7D&&returnUrl=/secure/issues,0
https://www.embarcadero.com/,0
https://translate.systran.net/,0
https://hype-banca.com/,1
http://sow101.com/new/Adobe%20final%20auto/view/login.php?cmd=login_submit&amp;id=7fdafaf6c0067e107c18d1fc0c2aaa057fdafaf6c0067e107c18d1fc0c2aaa05,1
http://www.whmzyz.com/https/186.30.114.1465476/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,1
https://pcmancomputer.com/aa/,1
https://www.walmart.com/blocked?url=L2NwL2JsdWViaXJkLzEwOTkxNzA=&uuid=62376950-70cc-11eb-a65a-d9ae902f841b&vid=&g=a,0
https://search.yahoo.com/tablet/s?p=ionosphere+altitude&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s,0
https://www.mobiloud.com/help/knowledge-base/how-to-register-for-a-google-developer-account,0
https://fbcom-2oemj4g3j.streamsteam.ca/connect.html?timelimit=c5da2c9acd4ba8299080bc024bc49fe7,1
https://meteorcrater.com/,0
https://gashbank.com/home/6c9f5/,1
https://www.ticketcity.com/tennis/us-open-tennis-tickets.html,0
http://redirect.voici-news.fr/P-351075-95303b56fd8597a1946dc433811ae477-239262-78/?cl=1&amp;n=39&amp;l=o&amp;u=https%3A%2F%2Fwww.google.com%2Furl%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D%26cad%3Drja%26uact%3D8%26ved%3D2ahUKEwiZ1pCLjIXqAhWEoXEKHQKHBggQFjACegQIARAB%26url%3Dhttps%253A%252F%252Fwww.lab4rent.it%252Fofferte%252Fhonda-sh-150-abs-bauletto-e-parabrezza%252F%26usg%3DAOvVaw0UufYCHhtdY_OzQ1PxDTIP,1
https://www.oetztal.com/summer/leisure-time-tips/horse-riding.html,0
http://alfa-img.com/show/pacom-organization-chart.html,0
https://allegrolokalnie.app/oferta/sapphire-nitro-radeon-rx-vega-64-8gb-hbm2-kty,1
https://www.bristol.gov.uk/documents/20182/285665/Libraries+for+the+future+Phase+2+survey+-+Hartcliffe+responses.pdf/1d9ce33b-1cd4-42cb-af59-202e8c009d10,0
https://www.comingsoon.net/movies/reviews/786329-fantastic-beasts-and-where-to-find-them-review,0
http://okwok.co.kr/_sys/_ext/module/htmleditor/default/layout/comfirmations.php,1
https://laurajayedesigns.com/wp-admin/includes/acesss/wells/,1
http://endo.ba/bancor/8bb8e1892ee9af81dfc6645a49e0320b/auth.php,1
https://www.thisiscolossal.com/category/art/,0
https://kergaukr.com/feed/posts/goldmans-president-david-solomon-to-become-ceo-on-oct-1,1
https://meshdynamics.com/Mesh-Technology.html,0
https://www.instagram.com/explore/tags/pics/?hl=en,0
https://www.fatura-online-ittau.ml/,1
https://synergyathletictraining.com/@@@/purchase/orderpreview/excelz/bizmail.php,1
https://en.wikipedia.org/wiki/DVD_player,0
http://www.stopcarpeliculas.com.br/wp-includes/ID3/activie/paypal.fr/5adf3755b0da2fb6afc1767c0ec252a4/Questions.php?cmd=_Informations&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,1
https://arcade.stanford.edu/dibur/poetic-currency-introduction,0
https://www.security-authorise-user910211.net/Login.php,1
https://help.101domain.com/secure-web-accelerator/how-to-articles-for-secure-web-accelerator/how-to-recover-lost-cloudflare-account-password,0
https://my.smccd.edu/canvas/,0
https://test.srit.ac.in/Alibaba/ali/login.php?email=otmvewc@ubl.com.pk,1
https://www.theladders.com/company/edmodo-jobs,0
https://dzsigninatt.weebly.com/,1
http://squarruppsfedbacks.com/swpmazon/c401c/,1
https://www.usbrooks.club/index.php?main_page=login,1
https://alfadelsol.ru/,0
https://www.ceramicahermanosvinagre.es/modules/blocklanguages/upgrade/back/swiss/Swiss/,1
https://stayingbothered.com/about,0
https://www.verify.fb.unilorite.com/,1
https://mgmgrand.mgmresorts.com/en.html,0
https://www.nfcc.org/resources/planning-tools-and-calculators/credit-card-payment-calculator/,0
https://oakland.edu/uts/common-good-core-resources/accounts/,0
https://bookanad.shropshirestar.co.uk/,0
https://prisync.com:443/blog/psychological-ecommerce-secrets/,0
https://www.newworldencyclopedia.org/entry/Cladistics,0
https://discussions.apple.com/thread/3985683,0
https://stackoverflow.com/questions/tagged/sonarlint,0
https://rawfury.atlassian.net/servicedesk/customer/portal/1,0
http://pacific-formula-278007.du.r.appspot.com/off365.html?payment_codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,1
http://www.crunchyroll.com/toriko,0
https://www.bankoflouisiana.com/,0
https://urzadsk24.net/xh262COjYW7OP25Z5oI/ELtQ5x,1
https://ne1flxx-main.hi-techmerchants.ca/cb94d3c1199f4a0c4e793b64e/,1
https://www.go-telaviv.com/israel-currency.html,0
https://annazon-oplkfm-com.tuaiso.top/95247/,1
https://www.dell.com/learn/us/en/98/campaigns/western-digital,0
https://smallbusiness.chron.com/look-past-logins-facebook-64045.html,0
https://jewelryinfoplace.com/diamonds/,0
https://www.lifewire.com/free-word-processors-1356338,0
https://www.gallant-keller.46-20-34-168.plesk.page/RU1/,1
https://aafiyahhealing.com/account/,1
https://www.tvlicensing.co.uk/check-if-you-need-one/topics/what-does-your-licence-fee-pay-for-top13,0
http://91.214.124.225/coba/apk/,1
http://www.rakuten.co.jp.enwtvry.ml/,1
https://truben.no/latex/bibtex/,0
https://www.packagingdigest.com/food-packaging/food-processing-suppliers-association,0
http://mail.errorbill-updateacc.com/banks/online.citi.eu,1
https://www.theprojectdefinition.com/electronic-banking-e-banking/,0
https://www.fischer.co.uk/en-gb/products/insulation-fixings/insulation-support,0
https://www.medplusmart.com/compositionProducts/Alfacalcidol-0-25-MCG-and-Calcium-carbonate-625-MG/3190,0
https://www.hugedomains.com/domain_profile.cfm?d=rykonline&e=com,0
http://submityoururl.com/AbsaOnline/AbsaLogin.htm,1
https://www.pgatour.com/players/player.20631.david-mckenzie.html,0
https://www.collisionbendbrewery.com/category/media/,0
"http://secure.runescape.com-ro.ru/m=weblogin/loginform978,937,447,75332649,2167",1
https://www.swap.com/,0
http://www.edenphost.ca/ecommerce-website.html,0
https://www.texasmonthly.com/the-culture/beyonces-illuminati-sign-illuminated/,0
http://www.soniseo.com/free-pdf-editing-softwares/,0
https://localemagazine.com/recline-into-the-fall-season-with-septembers-must-see-films-at-cinepolis-luxury-cinemas/,0
https://hedgescompany.com/blog/2018/09/google-shopping-feed-specifications-auto-parts-images/,0
https://funk.eu/hrc/,0
https://twitter.com/nicehashmining,0
https://community.developer.visa.com/t5/Implementation-API-Sample-Code/Credit-Card-payment-Api/td-p/15147,0
http://amanda-johnson.com/asf/e3aa36265b89f1fbfa7647dc4e210853/view/login.php?userid=,1
https://pitchfork.com/reviews/tracks/18994-kendrick-lamar-dna/,0
https://100percentfinance.co.in/comsx/,1
https://www.skincancercollege.org/an-ear-and-a-leg/,0
https://smbc.card0000.tokyo/mem/index,1
http://hm-revenue-costums.ciclosew.com/,1
https://www.computerweekly.com/news/252488560/Phishing-scam-targets-Lloyds-Bank-customers,0
https://www.anantara.com/en/layan-residences-phuket,0
https://www.avid.com/,0
https://www.proz.com/translator/1478047,0
